US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,Class
0.932214069,-0.0844188443,2.012653027,-0.6541332555,-0.4857675555,0.2393053212,0.5643993907,0.3550013959,0.0835532498,0.3193150891,1.0438294892,-0.5625356138,2.0425590024,1.7816999316,-0.6737488888,-0.1502967708,-0.1388757762,0.0525300833,-0.2683051135,-0.2937547287,-0.2996518312,2.0500067636,2.6675145658,0.1481920239,Move-Forward
0.9546355619,-0.0709450613,2.012653027,-0.6632979809,0.7657025144,0.2416443655,0.5728878025,0.3487039085,-0.1308958817,0.3086104403,1.0445530632,-0.5777441165,2.0425590024,1.7816999316,-0.6795783152,-0.1575789769,-0.1473676704,0.0041897636,-0.261315957,-0.2876224349,-0.290637131,2.0500067636,2.6675145658,0.1620992646,Move-Forward
1.0517953645,-0.0574712784,2.012653027,-0.7152314248,-0.4895010581,0.2424240469,0.5743025378,0.3424064211,-0.1390022063,0.2910242315,1.0336994533,-0.5937530667,2.0425590024,1.7816999316,-0.6854077417,-0.1675920102,-0.1558595645,-0.109353778,-0.2525795115,-0.2806140991,-0.2827492683,2.0500067636,-0.2183947043,0.1794833155,Move-Forward
1.067988665,-0.0439974954,2.012653027,-0.7037755181,-0.4783005503,0.2377459583,0.5792541113,0.3361089337,-0.1434238378,0.2780257293,1.0315287313,-0.6097620169,2.0425590024,-0.6623780336,-0.6906542255,-0.1766947677,-0.1643514586,-0.0733795866,-0.2455903551,-0.2744818053,-0.2737345682,2.0500067636,-0.2044568543,0.199474974,Move-Forward
1.0916557964,-0.031232859,2.012653027,-0.6938470656,-0.4745670477,0.2400850026,0.5813762143,0.3298114463,-0.1493193466,0.2673210805,1.0235694174,-0.6249705196,2.0425590024,-0.6788663645,-0.6964836519,-0.1885283525,-0.1717818659,0.0255494398,-0.2368539095,-0.2674734695,-0.2613393554,2.0500067636,2.6675145658,0.2159898223,Move-Forward
1.1165685663,-0.017759076,-0.0563933027,-0.6846823402,-0.4685934435,0.8474568309,0.5877425231,0.3235139589,-0.1537409782,0.2566164317,1.0213986954,-0.6409794698,2.0425590024,-0.692818029,-0.9115894875,-0.1967208343,-0.1781507865,0.0974978226,-0.2333593313,-0.2613411757,-0.2534514927,2.0500067636,2.6675145658,0.2325046706,Sharp-Right-Turn
1.1439726131,-0.0049944396,-0.043566979,-0.6732264334,-0.4596330373,0.8271851139,-0.3042480831,0.3172164714,-0.1611103642,0.2512641073,1.0170572514,-0.6537866299,2.0425590024,-0.7067696936,-0.9232483403,-0.2049133161,-0.1813352468,0.0862558877,-0.1922980373,-0.2543328399,-0.2455636301,2.0500067636,2.6675145658,0.2524963291,Sharp-Right-Turn
1.168885383,0.0106067828,2.012653027,-0.6671166165,-0.7112711122,0.2338475512,0.594108832,0.310019343,-0.1647950571,-0.6035785635,1.0119922334,-0.6721969227,2.0425590024,-0.7188188585,-0.9325754226,-0.2103749706,-0.18027376,0.0772623399,-0.2150127957,-0.2482005461,-0.2365489299,2.0500067636,2.6675145658,0.2664035698,Sharp-Right-Turn
1.1900612375,0.0240805657,2.012653027,-0.6541332555,-0.705297508,0.2393053212,0.6011825085,0.3037218556,-0.1699536273,-0.6181063012,1.0105450855,-0.6882058729,2.0425590024,-0.7308680233,-0.9424854476,-0.2176571766,-0.0412189941,0.0660204051,-0.2228755967,-0.2411922103,-0.2286610672,2.0500067636,2.6675145658,0.2863952283,Sharp-Right-Turn
1.2124827304,0.0368452022,2.012653027,-0.638094986,-0.4417122248,0.8037946713,-0.3191028037,0.2983240092,-0.1765860747,-0.6303401856,1.0040329195,-0.701013033,2.0425590024,-0.7441855213,-0.9512295873,-0.2222085554,-0.0507723749,-0.0823731345,-0.2211283075,-0.2350599164,-0.2196463671,2.0500067636,2.6675145658,0.3055176842,Sharp-Right-Turn
1.2398867772,0.0510281316,2.012653027,-0.6289302606,-0.4357386207,0.2525599054,0.6096709203,0.2920265218,-0.1795338291,-0.6418094522,1.0018621975,-0.8410913473,2.0425590024,-0.754966353,-0.9599737269,-0.2258496584,-0.0804940043,-0.1149747454,-0.2193810184,-0.2298036646,-0.2162658545,2.0500067636,2.6675145658,0.3237709376,Sharp-Right-Turn
1.2585713547,0.0595378892,2.012653027,-0.6159468996,0.7246339859,0.9534935044,0.6139151261,0.2875283165,-0.1854293378,-0.6486910122,1.0018621975,-0.8554994025,-0.8021625259,-0.7644788516,-0.9669690386,-0.2349524159,-0.0879244116,-0.1273408737,-0.2115182175,-0.2245474128,-0.2106316669,2.0500067636,-0.1216040795,0.3011716715,Sharp-Right-Turn
0.934705346,0.0630836216,2.012653027,-0.6121282641,-0.4372320217,0.2471021354,-0.3332501567,0.2875283165,-0.0255136624,0.194682392,1.0025857715,-0.8587011925,-0.8078477051,-0.768283851,-0.9704666945,-0.2376832432,-0.0720021102,-0.139707002,-0.19666626,-0.2245474128,-0.2072511543,2.0500067636,2.6675145658,0.2959564563,Sharp-Right-Turn
0.9073012991,0.0616653287,2.012653027,-0.6281665335,-0.4394721233,0.7858619985,0.6125003909,0.2911268807,0.2567338199,0.2000347164,0.9852199956,-0.8554994025,-0.8057157629,-0.7670155179,-0.9658031533,-0.2376832432,-0.0804940043,-0.141955389,-0.1984135491,-0.2271755387,-0.2038706417,1.5524517508,2.6675145658,0.3055176842,Sharp-Right-Turn
0.9035643837,0.0793939904,2.012653027,-0.6235841708,-0.4372320217,0.78664168,0.6117930232,0.2929261628,0.2582076971,0.2061516586,0.9837728477,-0.8530980599,-0.8042944681,-0.7657471847,0.7416358505,-0.2340421402,-0.0911088719,-0.1464521629,-0.19666626,-0.2289276226,-0.1993632917,1.55372427,2.6675145658,0.1064703018,Move-Forward
0.8985818297,0.0715933792,2.012653027,-0.6144194454,-0.4379787222,0.7897604056,0.6117930232,0.2929261628,0.2589446357,0.2199147786,0.9844964216,-0.8522976124,-0.8035838207,-0.7651130182,0.743967621,-0.2340421402,-0.0900473852,-0.1464521629,-0.2001608383,-0.2298036646,-0.2004901292,1.5518154912,2.6675145658,0.1056010993,Move-Forward
0.8985818297,0.0765574045,2.012653027,-0.6220567166,-0.4334985191,0.7897604056,0.6117930232,0.2929261628,0.2611554515,0.2145624541,0.9837728477,-0.8522976124,-0.8035838207,-0.7657471847,0.7433846784,-0.2340421402,-0.0900473852,-0.1464521629,-0.19666626,-0.2289276226,-0.2027438042,1.5518154912,2.6675145658,0.0204192501,Move-Forward
0.8998274682,0.0793939904,2.012653027,-0.6220567166,-0.4312584176,0.7897604056,0.6117930232,0.295625086,0.2604185129,0.211503983,0.9837728477,-0.8522976124,-0.8035838207,-0.7657471847,0.7416358505,-0.2231188311,-0.0879244116,-0.1464521629,-0.19666626,-0.2289276226,-0.2038706417,1.5518154912,2.6675145658,0.1064703018,Move-Forward
0.9048100222,0.0879037481,2.012653027,-0.6190018081,-0.4267782145,0.7843026357,0.6125003909,0.2920265218,0.2596815743,0.2107393653,0.9830492737,-0.8538985074,-0.8050051155,-0.7670155179,0.7410529078,-0.2349524159,-0.0847399513,-0.1464521629,-0.1957926155,-0.2280515806,-0.2027438042,1.5518154912,2.6675145658,0.1082087069,Move-Forward
0.9073012991,0.0645019145,0.0253745104,-0.6174743539,-0.4237914124,0.78664168,0.6132077585,0.2920265218,0.2582076971,0.2145624541,0.9801549777,-0.8554994025,-0.8057157629,-0.7676496844,0.7422187931,-0.2358626917,-0.0879244116,-0.1464521629,-0.1957926155,-0.2280515806,-0.1948559416,1.5524517508,2.6675145658,0.0238960602,Move-Forward
0.9085469376,0.1020866775,0.02377122,-0.6144194454,-0.4260315139,0.7835229543,0.6132077585,0.2911268807,0.2582076971,0.211503983,0.9844964216,-0.8554994025,-0.8064264103,-0.768283851,0.7404699652,-0.2358626917,-0.0794325175,-0.1475763564,-0.1949189709,-0.2271755387,-0.1903485915,1.5543605296,2.6675145658,0.0273728704,Move-Forward
0.9097925761,0.0637927681,0.02377122,-0.6060184471,-0.4282716155,0.7858619985,0.6132077585,0.2911268807,0.2574707585,0.2092101297,0.9823256997,-0.85629985,-0.8071370577,-0.7689180176,0.7398870225,-0.2358626917,-0.0794325175,-0.1475763564,-0.1949189709,-0.2271755387,-0.193729104,1.5543605296,2.6675145658,0.0308496806,Move-Forward
0.9097925761,0.0645019145,0.0245728652,-0.5968537217,-0.4260315139,0.7850823171,0.6132077585,0.2911268807,0.2574707585,0.2084455119,0.9844964216,-0.8571002975,-0.8071370577,-0.7689180176,0.7416358505,-0.2331318644,-0.0826169778,-0.1475763564,-0.1922980373,-0.2271755387,-0.193729104,1.5543605296,2.6675145658,0.1090779095,Move-Forward
0.9110382146,0.0673385004,0.0301843818,-0.6037272658,-0.4260315139,0.7850823171,0.6153298614,0.2911268807,0.2567338199,0.2076808942,0.9837728477,-0.8571002975,-0.8078477051,-0.7695521842,0.7387211372,-0.2340421402,-0.0804940043,-0.1475763564,-0.1914243927,-0.2236713708,-0.1813338913,1.5549967892,2.6675145658,0.1125547196,Move-Forward
0.9122838531,0.0680476469,0.030986027,-0.6029635387,-0.4230447119,0.7850823171,0.6160372291,0.2902272397,0.2559968813,0.2046224231,0.9816021257,-0.857900745,-0.8092689999,-0.7701863507,0.7387211372,-0.2340421402,-0.077309544,-0.1487005499,-0.1914243927,-0.2262994967,-0.1813338913,1.5530880104,2.6675145658,0.1134239222,Move-Forward
0.9135294916,0.1006683845,0.0341926079,-0.6021998115,-0.4230447119,0.7850823171,0.6160372291,0.2920265218,0.2559968813,0.2046224231,0.9808785517,-0.8587011925,-0.8092689999,-0.7714546839,0.7398870225,-0.2349524159,-0.077309544,-0.1487005499,-0.1931716818,-0.2236713708,-0.1768265412,1.5556330488,2.6675145658,0.1142931247,Move-Forward
0.9160207686,0.1176878998,2.012653027,-0.5991449031,-0.4237914124,0.7843026357,0.6167445967,0.2920265218,0.2545230041,0.2053870409,0.9808785517,-0.8603020875,-0.8114009421,-0.772723017,0.7393040799,-0.2385935189,-0.0751865705,-0.1498247433,-0.0996917146,-0.2254234547,-0.1723191911,1.55372427,2.6675145658,0.0325880857,Move-Forward
0.9222489611,0.0737208187,2.012653027,-0.5968537217,-0.4245381129,0.7827432728,0.6174519644,0.2902272397,0.2523121884,0.2053870409,0.9816021257,-0.8635038776,-0.8142435317,-0.7752596833,0.7369723093,-0.2395037947,-0.0730635969,-0.1498247433,-0.1014390037,-0.2236713708,-0.1745728661,1.5556330488,2.6675145658,0.039541706,Move-Forward
0.932214069,0.0779756975,0.0494238672,-0.6044909929,-0.4222980113,0.78118391,0.6188666997,0.2866286754,0.2478905568,0.2038578053,0.9765371077,-0.8691070101,-0.8185074161,-0.7796988493,-0.7186354724,-0.2413243462,-0.0751865705,-0.1509489368,-0.1040599373,-0.2184151189,-0.2038706417,1.556905568,2.6675145658,0.0430185162,Move-Forward
0.944670454,0.0850671622,0.0582419647,-0.6029635387,-0.4267782145,0.7780651843,0.6209888026,0.2830301112,0.2427319866,0.1977408631,1.7731920759,-0.8739096952,-0.82561389,-0.7854063484,-0.3962681903,-0.2440551735,-0.0751865705,-0.1520731303,-0.106680871,-0.217539077,-0.1993632917,1.5588143468,2.6675145658,0.0551873518,Move-Forward
0.9571268389,0.1105964351,2.012653027,-0.5991449031,-0.4230447119,0.7741667772,0.6216961703,0.2776322648,0.2360995392,0.1832131254,0.9873907176,-0.8835150653,-0.8334310114,-0.794918847,-0.7308772679,-0.2476962765,-0.081555491,-0.1543215173,-0.1101754492,-0.2114067831,-0.1926022665,1.5619956449,2.6675145658,0.5810548904,Move-Forward
0.9795483318,0.1347074151,0.0542337386,-0.5876889963,-0.4185645087,0.7944384942,0.6273551115,0.2722344185,0.2287301533,0.1725084766,0.9642363498,-0.8939208829,-0.8433800749,-0.8031630124,-0.7314602105,-0.2504271037,-0.0868629249,-0.1520731303,-0.1180382502,-0.2008942795,-0.1790802162,1.5645406833,2.6675145658,0.0786558205,Move-Forward
0.9994785478,0.1297433898,0.05904361,-0.5785242709,-0.4155777067,0.7889807242,0.6308919497,0.2659369311,0.2206238287,0.1663915344,0.9620656278,-0.9051271481,-0.8533291385,-0.8120413444,-0.4225006093,-0.6454867807,-0.0911088719,-0.1531973238,-0.122406473,-0.1956380276,-0.1644313284,1.5677219813,2.6675145658,0.0925630612,Move-Forward
1.0194087637,0.1332891222,2.012653027,-0.5708869997,-0.408857402,0.7585731487,0.6386729939,0.2587398026,0.2147283199,0.1595099744,0.9570006099,-0.9171338607,-0.8639888494,-0.821553843,-0.7483655472,-0.6591409171,-0.0942933322,-0.1543215173,-0.1232801175,-0.217539077,-0.1114699649,1.571539539,2.6675145658,0.0873478459,Sharp-Right-Turn
1.0405846181,0.1425080263,2.012653027,-0.5632497286,-0.4036304984,0.7507763345,0.6365508909,0.2515426741,-0.1986942326,0.1526284145,0.9526591659,-0.9291405734,-0.8746485604,-0.8310663416,-0.7611902854,-0.6727950534,-0.0964163057,-0.1475763564,-0.1267746957,-0.2122828251,-0.1385140654,1.574720837,2.6675145658,0.6401606634,Sharp-Right-Turn
1.063006111,0.1517269304,2.012653027,-0.5525575489,-0.3961634932,0.7453185645,0.6450393027,0.2443455456,-0.0815209958,0.1381006768,0.9454234259,-0.9419477335,-0.8860189187,-0.8412130067,-0.7740150235,-0.6828080866,-0.099600766,-0.1475763564,0.1650225853,-0.2079026152,4.4894076408,1.5791746543,2.6675145658,0.1560148468,Sharp-Right-Turn
1.0866732424,0.1630732739,0.1167620663,-0.5487389134,-0.6380944613,0.740640476,0.6492835086,0.2380480582,0.1837768989,0.1228083213,1.7731920759,-0.9547548937,-0.8973892771,-0.8519938384,-0.7856738764,-0.6937313957,-0.1006622528,-0.1475763564,-0.2438430659,-0.1991421955,-0.1148504774,1.5804471735,2.6675145658,0.6714519549,Sharp-Right-Turn
1.1078490968,0.1744196174,2.012653027,-0.4845858355,1.5243502417,0.7351827061,0.6514056116,0.2317505708,-0.2200654519,0.137336059,1.7731920759,-0.9667616063,-0.908048988,-0.861506337,-0.796166844,-0.703744429,-0.1038467131,-0.0553924909,-0.2447167105,-0.1965140696,-0.0889332144,1.5861735099,2.6675145658,2.9739694919,Sharp-Right-Turn
1.1315162282,0.184347668,0.1376048422,-0.5388104608,-0.626147253,0.7312842989,-0.3763995833,0.2254530834,-0.2355411624,0.4171861641,1.7731920759,-0.9779678715,-0.918708699,-0.8710188355,-0.8049109836,-0.7082958077,-0.1027852263,-0.0632618453,-0.2473376442,-0.1886296918,-0.1227383401,1.589354808,2.6675145658,2.9739694919,Sharp-Right-Turn
1.1452182516,0.1942757186,2.012653027,-0.5227721914,1.5243502417,0.7266062104,0.6613087587,0.219155596,-0.2406997326,-0.0132936424,1.7731920759,-0.9859723466,-0.9279471151,-0.879263001,-0.812489238,-0.7082958077,-0.1049081998,-0.1284650672,-0.2508322224,-0.1781171881,-0.1148504774,1.5944448848,2.6675145658,2.9739694919,Sharp-Right-Turn
1.1601659136,0.2020763298,2.012653027,-0.5273545541,1.5243502417,0.7234874847,0.6620161263,0.2146573907,-0.2451213641,-0.0255275267,1.7731920759,-0.9923759267,-0.9329216469,-0.8862388333,-0.8212333777,-0.2649915158,-0.1038467131,-0.1352102281,-0.2508322224,-0.1421994672,-0.1114699649,2.0500067636,-0.2191690293,0.0682253899,Sharp-Right-Turn
1.1601659136,0.2198049916,0.1127538401,-0.513607466,-0.3580817667,0.725826529,0.662723494,0.2155570318,-0.2488060571,-0.0285859978,1.7731920759,2.3390866098,-0.9137341672,-0.8868729998,-0.8241480909,0.8792251064,-0.1112771204,-0.1430795824,-0.2525795115,-0.049339018,-0.1114699649,2.0500067636,-0.2191690293,0.0464953264,Sharp-Right-Turn
1.1576746366,0.2063312086,0.1007291617,-0.5090251033,1.5243502417,0.7250468476,0.6648455969,0.2182559549,-0.2524907501,-0.0278213801,1.7731920759,2.3390866098,-0.9123128724,-0.8862388333,-0.8258969188,-0.3523779881,-0.1123386072,-0.1442037759,-0.253453156,-0.1325630055,-0.1171041525,2.0500067636,-0.2191690293,0.0204192501,Sharp-Right-Turn
1.1514464441,0.2042037692,0.0991258713,-0.5235359185,1.5243502417,0.7242671661,1.1663692605,0.2209548781,-0.2510168729,-0.0262921445,0.936016964,2.3390866098,-0.8973892771,-0.8843363335,-0.8247310335,-0.3560190911,-0.1091541469,-0.1408311955,-0.2543268006,-0.0651077735,-0.115977315,2.0500067636,-0.2106514543,0.0178116424,Sharp-Right-Turn
1.1489551671,0.2034946227,0.0975225808,-0.1286889991,1.5243502417,0.7242671661,1.1663692605,0.2218545192,-0.2502799343,-0.0262921445,0.939634834,1.4065652607,-0.8959679823,-0.883702167,-0.8241480909,-0.3551088154,-0.1059696866,-0.137458615,-0.2552004451,-0.1360671734,-0.1216115026,2.0500067636,-0.2145230793,0.018680845,Sharp-Right-Turn
1.1489551671,0.2034946227,0.0975225808,-0.5197172829,1.5243502417,0.7250468476,1.1663692605,0.2218545192,-0.2495429957,-0.0255275267,1.7731920759,1.4065652607,-0.9002318667,-0.8811655007,-0.8241480909,-0.3551088154,-0.1070311734,-0.137458615,-0.2552004451,-0.1544640548,-0.11823099,2.0500067636,-0.2152974043,0.0125964272,Sharp-Right-Turn
1.1526920826,0.2063312086,0.0975225808,-0.5220084643,1.5243502417,0.7250468476,1.1663692605,0.2227541602,-0.2495429957,-0.0255275267,-0.2730751811,1.4065652607,-0.8980999245,-0.879263001,-0.8241480909,-0.3560190911,-0.1102156336,-0.1385828085,-0.2560740897,-0.1605963487,-0.11823099,2.0500067636,2.6675145658,0.0125964272,Sharp-Right-Turn
1.1502008056,0.2070403551,0.0975225808,-0.5128437389,1.5243502417,0.7273858918,1.1663692605,0.2254530834,-0.2495429957,-0.0262921445,-0.2759694771,1.4065652607,2.0425590024,-0.8773605013,-0.8247310335,-0.3596601941,-0.1102156336,-0.141955389,-0.2560740897,-0.1614723906,-0.1227383401,2.0500067636,-0.2145230793,0.0160732374,Sharp-Right-Turn
1.1489551671,1.8955181012,0.0975225808,-0.1294527262,1.5243502417,0.7281655732,1.1663692605,2.2127601831,-0.2488060571,-0.0255275267,-0.5357325412,2.3390866098,-0.9052063984,-0.8488230056,-0.8253139762,-0.3605704699,-0.1112771204,-0.1430795824,-0.2569477343,-0.1658526005,-0.1238651776,2.0500067636,1.0406577436,0.0152040348,Sharp-Right-Turn
0.7715267032,1.8955181012,0.0975225808,-0.1302164533,1.5243502417,0.7281655732,1.1663692605,2.2127601831,-0.2480691185,-0.024762909,-0.5357325412,1.4057648132,-0.8213500057,-0.8202855099,-0.8247310335,-0.3642115729,-0.1112771204,-0.1408311955,-0.2552004451,-0.1667286425,-0.1204846651,2.0500067636,2.6675145658,0.0178116424,Sharp-Right-Turn
1.1514464441,1.8955181012,0.0975225808,-0.1302164533,1.5243502417,0.7281655732,1.1663692605,2.2127601831,-0.2480691185,-0.024762909,-0.5350089672,1.4113679458,-0.8213500057,-0.8152121773,-0.8253139762,-0.3642115729,-0.6186677931,-0.1408311955,-0.2552004451,-0.1676046844,-0.1249920151,2.0500067636,2.6675145658,2.9739694919,Sharp-Right-Turn
1.1526920826,1.8955181012,0.0967209356,-0.5090251033,1.5243502417,0.7289452547,1.1663692605,2.2127601831,-0.2480691185,-0.024762909,-0.5371796892,1.4137692883,-0.8220606531,-0.879263001,-0.8253139762,-0.3651218487,-0.6229137402,-0.0385295887,-0.2525795115,-0.1684807264,-0.1249920151,2.0500067636,-0.2966015292,0.0178116424,Sharp-Right-Turn
0.7715267032,1.8955181012,0.0975225808,-0.1325076346,-0.5537173027,0.7289452547,1.1663692605,2.2127601831,-0.2480691185,-0.024762909,-0.5350089672,1.4089666032,-0.8263245374,-0.8811655007,-0.8258969188,-0.3651218487,-0.6271596872,-0.0396537822,-0.1625941224,-0.1684807264,-0.1216115026,2.0500067636,-0.2989245042,2.9739694919,Sharp-Right-Turn
0.7677897877,0.3687257503,0.0975225808,-0.1355625431,-0.5581975058,0.7297249361,0.3429933163,2.2127601831,-0.2465952413,-0.017881349,-0.5371796892,1.4073657082,-0.9215512886,-0.883702167,-0.8258969188,-0.3660321244,-0.6314056343,-0.0407779756,-0.1643414115,-0.1702328104,-0.1193578275,2.0500067636,-0.2966015292,2.9739694919,Sharp-Right-Turn
0.6382433843,1.8955181012,0.0975225808,-0.1355625431,-0.5746249172,0.7328436618,0.3408712134,2.2127601831,-0.2480691185,-0.0148228779,-0.5364561152,1.4057648132,-0.9272364677,-0.8830680004,-0.8258969188,-0.3669424002,-0.632467121,-0.0419021691,-0.1687096343,-0.1719848943,-0.1756997037,-0.5344797607,-0.3206056041,2.9739694919,Sharp-Right-Turn
0.6382433843,0.3637617251,0.0975225808,-0.1332713618,-0.5776117193,0.7344030246,0.3394564781,0.2362487761,-0.2465952413,-0.0117644068,-0.5357325412,1.4113679458,-0.922261936,-0.8830680004,-0.8264798615,-0.3714937789,-0.6345900946,-0.0475231365,-0.1704569234,-0.2665974275,-0.1813338913,-0.5351160203,2.6675145658,2.9739694919,Sharp-Right-Turn
0.3031666292,0.0552830104,0.0959192904,-0.1309801804,-0.5708914146,0.7359623875,0.3401638457,0.2362487761,-0.2429105483,-0.0171167312,-0.5328382452,1.4113679458,-0.8241925952,-0.8830680004,-0.8270628041,-0.3733143305,-0.6367130681,-0.0452747496,-0.1949189709,-0.2779859732,-0.1835875663,-0.5535675489,2.6675145658,2.9739694919,Sharp-Right-Turn
0.1536900098,0.053155571,0.1023324522,1.6828717223,-0.5626777089,-0.5871569869,0.3408712134,0.2443455456,-0.2414366711,-0.0224690556,1.7731920759,1.4073657082,-0.8192180635,-0.8805313341,-0.8276457468,-0.3705835032,-0.6377745549,-0.0430263626,-0.2455903551,-0.283242225,-0.1847144039,-0.5554763277,2.1262613918,2.9739694919,Sharp-Right-Turn
0.1524443713,0.053155571,0.1055390331,1.6828717223,-0.6156934458,-0.3228449846,0.341578581,0.2470444688,-0.239962794,-0.0239982912,0.3238733645,-0.9571562362,2.0425590024,-0.8805313341,-0.8282286894,-0.375134882,-0.6356515813,-0.0317844278,-0.19666626,-0.284994309,-0.1824607288,-0.5586576257,-0.4901827788,2.9739694919,Sharp-Right-Turn
0.1437249019,0.0524464245,0.1199686472,-0.1157056381,-0.6201736489,-0.5871569869,0.3451154193,0.2470444688,-0.2384889168,-0.0232336734,0.3166376246,-0.9579566837,2.0425590024,-0.8779946678,-0.8282286894,-0.378775985,0.410974367,-0.0452747496,-0.253453156,-0.2867463929,-0.1396409029,-0.5618389238,2.1138721918,2.9739694919,Sharp-Right-Turn
0.1474618174,0.0510281316,0.1095472592,-0.1325076346,-0.6134533442,-0.3119294447,0.343700684,1.5749146722,-0.232593408,-0.0232336734,0.1943536195,2.3390866098,2.0425590024,1.7816999316,-0.828811632,-0.3805965365,0.451310864,-0.0475231365,-0.1748251462,-0.2893745188,-0.144148253,-0.5605664046,-0.4948287288,2.9739694919,Sharp-Right-Turn
